TransactionID,AccountID,reconstruction_mse,reconstruction_mae,split
TX001996,AC00460,0.29115584,0.43163648,val
TX002321,AC00460,0.21858937,0.32733068,train
TX002169,AC00460,0.38293126,0.4529986,val
TX000756,AC00460,0.73842436,0.6491672,train
TX001162,AC00460,0.68845433,0.60770965,train
TX002449,AC00460,0.36954543,0.42416126,train
TX001880,AC00460,0.5093259,0.529996,val
TX000069,AC00461,0.13198987,0.2571265,train
TX001264,AC00461,0.2145627,0.3305881,train
TX000574,AC00461,0.67158854,0.46706367,train
TX001102,AC00462,0.13982417,0.2236423,train
TX001457,AC00462,0.20016131,0.3476049,train
TX001392,AC00462,0.23109882,0.35966796,train
TX000710,AC00462,0.23845059,0.4049775,train
TX001884,AC00462,0.23044194,0.33990508,train
TX001175,AC00462,0.22671206,0.3890457,train
TX000489,AC00463,0.17161916,0.32187313,train
TX001044,AC00463,0.18349275,0.32948804,train
TX000990,AC00463,0.43265095,0.39670232,train
TX001919,AC00463,0.64326054,0.5996331,val
TX000104,AC00464,0.18814729,0.3160695,train
TX000474,AC00464,0.1848793,0.336083,train
TX000476,AC00464,1.2726291,0.69207126,val
TX001764,AC00464,0.48673135,0.5305787,train
TX002463,AC00464,0.3582285,0.46300942,val
TX000079,AC00464,0.3423408,0.44740212,train
TX002207,AC00464,0.26896846,0.4134051,train
TX002430,AC00464,0.28910872,0.43295804,val
TX000720,AC00465,0.1806958,0.31057176,train
TX001303,AC00465,0.24080946,0.32289493,val
TX000552,AC00465,0.39716473,0.42341378,train
TX001636,AC00465,0.3558479,0.43394342,val
TX000693,AC00465,0.24809325,0.36560926,train
TX002372,AC00465,0.3856735,0.43156832,train
TX001226,AC00465,0.22385252,0.36315432,train
TX002235,AC00465,0.42602018,0.5305084,train
TX000615,AC00466,0.41035444,0.48262578,train
TX000303,AC00466,0.2708594,0.3988174,train
TX001345,AC00466,0.60718584,0.5497576,val
TX001567,AC00466,0.48818895,0.5480856,train
TX000543,AC00467,0.18235594,0.31857958,train
TX000719,AC00467,0.34005946,0.37290263,val
TX002041,AC00467,0.47090015,0.503972,train
TX000793,AC00468,0.5067119,0.42109814,train
TX001516,AC00468,0.16758849,0.23719157,train
TX000116,AC00468,0.2078902,0.3465059,val
TX001289,AC00468,0.1939828,0.36098713,val
TX000514,AC00469,0.13439994,0.22586222,val
TX000252,AC00470,0.1697544,0.32290775,train
TX001310,AC00470,0.30072585,0.41193846,train
TX001557,AC00470,0.26758552,0.38031936,train
TX001891,AC00470,0.16713308,0.32675698,train
TX000596,AC00471,0.25561234,0.3869081,train
TX000573,AC00471,0.18282504,0.3067297,train
TX000050,AC00471,0.18435849,0.3349692,val
TX001381,AC00471,0.121722355,0.2552475,val
TX001269,AC00471,0.18478177,0.32834306,train
TX000327,AC00471,0.36865512,0.42558482,train
TX002035,AC00472,0.3755256,0.44118795,train
TX001765,AC00473,0.20912054,0.31573564,train
TX000883,AC00474,0.1425151,0.24956916,train
TX000171,AC00474,0.29548335,0.39868298,train
TX001046,AC00474,0.23942891,0.36717492,train
TX001272,AC00475,0.1946517,0.3283041,train
TX000873,AC00475,0.2173289,0.33845067,train
TX000974,AC00475,0.3014017,0.4080473,train
TX001556,AC00475,0.20557813,0.3364375,train
TX000434,AC00475,0.30692554,0.4377469,train
TX000997,AC00475,0.2418328,0.37515917,val
TX002051,AC00475,0.29056263,0.42115456,train
TX000583,AC00475,0.23678498,0.38944012,train
TX002058,AC00476,0.2971043,0.40158767,train
TX001170,AC00477,0.27254885,0.3717541,train
TX000960,AC00477,0.25311044,0.30606297,val
TX001212,AC00477,0.571406,0.5056261,val
TX002190,AC00478,0.2086674,0.35021424,train
TX000167,AC00478,0.24544297,0.3402672,train
TX000364,AC00478,0.1567584,0.32022384,train
TX001237,AC00478,0.2876711,0.40577394,train
TX002253,AC00478,0.36753073,0.46830848,train
TX000039,AC00478,0.27045232,0.42535,train
TX001782,AC00478,0.13981251,0.30959117,val
TX000929,AC00479,0.15225922,0.24870968,val
TX000212,AC00479,0.51401496,0.49457467,train
TX001306,AC00479,0.38546044,0.46784228,train
TX000610,AC00479,0.22404766,0.3400387,train
TX000042,AC00480,0.19894959,0.28300443,train
TX000516,AC00480,0.4096539,0.4801307,train
TX001559,AC00480,0.33604106,0.43991372,val
TX000887,AC00480,0.18170998,0.31914425,train
TX001536,AC00480,0.22184002,0.35901368,train
TX001973,AC00480,0.35246935,0.46894696,val
TX000420,AC00480,0.14321308,0.28803372,train
TX001642,AC00480,0.37411967,0.4476309,train
TX000905,AC00480,0.31585717,0.41706955,train
TX001199,AC00480,0.3743635,0.4675883,train
TX000446,AC00480,0.34654057,0.446149,train
TX001393,AC00481,0.20458864,0.29418647,val
TX002099,AC00481,0.40997297,0.5090306,train
TX002009,AC00481,0.3313431,0.4352825,train
TX000768,AC00481,0.27982655,0.41327816,train
TX000052,AC00482,0.24725221,0.37491256,train
TX002114,AC00482,0.14933172,0.28575265,train
TX001325,AC00482,0.5050036,0.44641104,val
TX000636,AC00482,0.18080913,0.31542656,train
TX000352,AC00482,0.2116998,0.34850082,train
TX000872,AC00482,0.24651082,0.36405376,val
TX001855,AC00483,0.24208197,0.3204843,train
TX002066,AC00483,0.42677516,0.51249826,train
TX001188,AC00483,0.23831485,0.36165696,train
TX002460,AC00483,0.25647187,0.39245427,train
TX001036,AC00485,0.13043714,0.2629039,train
TX002337,AC00485,1.0440984,0.5595524,train
TX001766,AC00486,0.21733323,0.33570987,train
TX002457,AC00487,0.5571909,0.5412392,train
TX000633,AC00487,0.16436322,0.3082316,train
TX000969,AC00487,0.32449347,0.45324752,train
TX001060,AC00487,0.29306173,0.43662933,val
TX000995,AC00488,0.1421502,0.2473944,train
TX002250,AC00488,0.269196,0.38514253,train
TX000302,AC00488,0.27196178,0.43882987,train
TX000380,AC00488,0.15807939,0.27678943,train
TX001281,AC00489,0.17680657,0.27557492,train
TX000304,AC00489,0.175313,0.34318888,val
TX002307,AC00489,0.22507505,0.36876717,train
TX001720,AC00490,0.35740906,0.45022455,train
TX001204,AC00490,0.1347256,0.27627796,val
TX000426,AC00490,0.45621237,0.52112263,train
TX002275,AC00490,0.23206855,0.37166816,train
TX001173,AC00490,0.22563012,0.312664,train
TX000508,AC00491,0.34745353,0.36188605,train
TX002081,AC00492,0.23460387,0.3483699,train
TX000160,AC00492,0.30470577,0.41337955,val
TX001925,AC00492,0.13138214,0.3039215,train
TX002073,AC00492,0.17812002,0.3290662,train
TX001601,AC00492,0.21256965,0.3316585,train
TX000439,AC00493,0.13603012,0.23026566,train
TX002492,AC00493,0.20910247,0.34622627,train
TX000343,AC00493,0.3311136,0.44085577,val
TX001827,AC00493,0.27712396,0.4170316,train
TX001808,AC00493,0.51444566,0.55606264,train
TX001722,AC00494,0.2470565,0.31441203,train
TX002305,AC00494,0.3330062,0.4225782,train
TX001243,AC00494,0.7620872,0.5883414,train
TX002450,AC00494,0.22961468,0.3784984,train
TX000299,AC00495,0.1646653,0.2981443,val
TX000922,AC00495,0.12260075,0.24430624,val
TX000415,AC00495,0.6045594,0.50037235,train
TX001668,AC00495,0.17624813,0.31576937,train
TX000451,AC00495,0.25340402,0.41154912,train
TX001520,AC00495,0.14581189,0.29700616,train
TX001741,AC00495,0.135521,0.273496,train
TX000294,AC00495,0.28716904,0.42392623,train
TX002197,AC00496,0.11527449,0.23803705,train
TX001501,AC00496,0.60341424,0.60274065,val
TX000972,AC00496,0.17649199,0.3093793,train
TX000673,AC00497,0.197334,0.27185687,train
TX002191,AC00497,0.19365999,0.3530481,val
TX002186,AC00497,0.2921229,0.40357205,train
TX000697,AC00497,0.2989054,0.41272882,train
TX001072,AC00497,0.14788024,0.30013213,train
TX001555,AC00497,0.20689659,0.35302606,train
TX001658,AC00498,0.12978068,0.2716911,val
TX001302,AC00498,0.2826893,0.39781073,train
TX001405,AC00498,0.37497574,0.47376293,train
TX001193,AC00498,0.44358197,0.53504634,train
TX000495,AC00498,0.44479465,0.48879606,train
TX000134,AC00498,0.31465206,0.43258145,val
TX002082,AC00498,0.22945628,0.3694792,train
TX000118,AC00498,0.401664,0.4912083,train
TX001729,AC00499,0.106664754,0.22447184,train
TX000460,AC00499,0.37419888,0.42837813,train
TX001896,AC00499,0.22966555,0.34917292,train
TX000432,AC00499,0.17230943,0.33656394,train
TX001923,AC00499,0.15591149,0.3038351,train
TX000203,AC00499,0.32219154,0.36908478,val
TX001943,AC00499,0.2634249,0.4122301,val
TX002055,AC00500,0.13364452,0.24461752,train
TX001716,AC00500,0.27362132,0.37826338,train
TX002375,AC00500,0.20885657,0.33980638,train
TX002350,AC00500,0.3868333,0.40573588,train
